match_id,season,batting_innings,bowling_innings,Starting_11,prev_runs,prev_balls,prev_sixes,prev_fours,prev_wickets,prev_conceded,prev_catches,prev_Dream Team,prev_Total_FP,prev_overs,prev_fielding_heroics,prev_duck,luck
21616.0,21616.0,21616.0,21616.0,21616.0,14699.0,14699.0,14699.0,14699.0,11335.0,11335.0,6682.0,20939.0,20939.0,11335.0,6682.0,21616.0,21616.0
11196.635917838636,2015.6339748334567,1.497640636565507,1.502359363434493,4.0,19.62255935777944,15.126267092999525,0.7598476086808627,1.7767195047282127,0.9165416850463168,25.93250992501103,1.022897336126908,0.5102917999904485,39.28138879602656,3.2365681517423908,0.2753666566896139,0.071521095484826,49.63314211695041
6452.702185598628,4.6630434807106775,0.5000059991527606,0.5000059991527606,0.0,21.306416723901037,13.636833810581727,1.3434616632493563,2.3073358464460414,0.9983685489284428,10.675893902312422,0.6287880812055007,0.4999060049724645,33.193384096674585,1.0172498667648484,0.5192486125567752,0.2576992444612589,28.865970732719788
1.0,2008.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0
5611.75,2012.0,1.0,1.0,4.0,3.0,5.0,0.0,0.0,0.0,18.5,1.0,0.0,12.0,3.0,0.0,0.0,25.0
11195.5,2015.0,1.0,2.0,4.0,12.0,11.0,0.0,1.0,1.0,26.0,1.0,1.0,31.0,4.0,0.0,0.0,50.0
16783.25,2020.0,2.0,2.0,4.0,29.0,22.0,1.0,3.0,1.0,33.0,1.0,1.0,57.0,4.0,0.0,0.0,75.0
22362.0,2023.0,2.0,2.0,4.0,175.0,73.0,17.0,19.0,6.0,70.0,5.0,1.0,306.0,4.0,4.0,1.0,99.0
